#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_1899	4436	5	N	N	1	*	*,1899,*
contig_224	4433	6	N	N	1	*	*,224,225
contig_875	4427	9	N	N	1	*	*,875,*
contig_394	4426	14	N	N	3	*	*,394,*
contig_170	4422	9	N	N	1	*	*,170,*
contig_1245	4420	6	N	N	1	*	*,1245,*
contig_158	4412	20	N	N	1	*	*,158,*
contig_1448	4407	6	N	N	1	*	*,1448,*
contig_176	4404	4	N	N	1	*	*,176,*
contig_1861	4400	10	N	N	2	*	*,1861,*
contig_1589	4396	9	N	N	2	*	*,1589,*
contig_1690	4391	11	N	N	2	*	*,1690,*
contig_2039	4390	6	N	N	1	*	*,2039,*
contig_382	4390	8	N	N	2	*	*,382,*
contig_1147	4388	10	N	N	2	*	*,1147,*
contig_2297	4387	10	N	N	1	*	*,2297,*
contig_1667	4386	8	N	N	1	*	*,1667,*
contig_1720	4382	11	N	N	2	*	*,1720,*
contig_1492	4381	10	N	N	1	*	*,1492,*
contig_1148	4378	8	N	N	1	*	*,1148,*
contig_2106	4378	6	N	N	1	*	*,2106,*
contig_2279	4370	15	N	N	2	*	*,2279,*
contig_608	4370	17	N	N	2	*	*,608,*
contig_973	4370	6	N	N	1	*	*,973,*
contig_1176	4369	9	N	N	2	*	*,1176,*
contig_2303	4368	7	N	N	1	*	*,2303,*
contig_2197	4362	32	N	N	2	*	*,2197,*
contig_1730	4359	7	N	N	1	*	*,1730,*
contig_310	4358	35	N	N	3	*	*,310,*
contig_1498	4356	12	N	N	2	*	*,1498,*
contig_957	4343	6	N	N	1	*	*,957,*
contig_19	4338	18	N	N	1	*	*,19,*
contig_1996	4331	6	N	N	1	*	*,1996,*
contig_1549	4330	8	N	N	2	*	*,1549,*
contig_2481	4330	39	N	N	3	*	*,2481,*
contig_2118	4329	13	N	N	2	*	*,2118,*
contig_2605	4329	11	N	N	2	*	*,2605,*
contig_771	4328	4	N	N	1	*	*,771,*
contig_1046	4325	6	N	N	1	*	*,1046,*
contig_1553	4324	9	N	N	1	*	*,1553,*
contig_849	4324	6	N	N	1	*	*,849,*
contig_214	4322	168	N	N	3	*	*,214,*
contig_1521	4321	25	N	N	3	*	*,1521,*
contig_153	4321	34	N	N	3	*	*,153,*
contig_1418	4320	9	N	N	2	*	*,1418,*
contig_919	4317	6	N	N	1	*	*,919,*
contig_434	4314	6	N	N	1	*	*,434,*
contig_765	4313	8	N	N	2	*	*,765,*
contig_1789	4309	13	N	N	2	*	*,1789,*
contig_2316	4309	19	N	N	3	*	*,2316,*
contig_677	4308	8	N	N	1	*	*,677,*
contig_971	4308	9	N	N	1	*	*,971,*
contig_2269	4307	5	N	N	1	*	*,2269,*
contig_723	4306	11	N	N	2	*	*,723,*
contig_501	4304	12	N	N	2	*	*,501,*
contig_2282	4303	11	N	N	1	*	*,2282,*
contig_1705	4302	10	N	N	2	*	*,1705,*
contig_1396	4301	4	N	N	1	*	*,1396,*
contig_2571	4298	7	N	N	1	*	*,2571,*
contig_1717	4296	13	N	N	3	*	*,1717,*
contig_1926	4294	10	N	N	2	*	*,1926,*
contig_1484	4292	10	N	N	2	*	*,1484,*
contig_325	4291	4	N	N	1	*	*,325,*
contig_1494	4290	8	N	N	2	*	*,1494,*
contig_2568	4288	10	N	N	2	*	*,2568,*
contig_1954	4287	8	N	N	1	*	*,1954,*
contig_423	4287	5	N	N	1	*	*,423,*
contig_424	4287	8	N	N	1	*	*,424,*
contig_415	4282	29	N	N	3	*	*,415,*
contig_337	4280	10	N	N	2	*	*,337,*
contig_207	4274	13	N	N	2	*	*,207,*
contig_1527	4272	27	N	N	1	*	*,1527,*
contig_1666	4268	10	N	N	2	*	*,1666,*
contig_226	4264	6	N	N	1	*	*,226,*
contig_1218	4258	19	N	N	3	*	*,1218,*
contig_1164	4257	5	N	N	1	*	*,1164,*
contig_1743	4252	32	N	N	2	*	*,1743,*
contig_1442	4251	6	N	N	1	*	*,1442,*
contig_1269	4246	7	N	N	1	*	*,1269,*
contig_1685	4245	8	N	N	1	*	*,1685,*
contig_2551	4245	8	N	N	2	*	*,2551,*
contig_2104	4243	12	N	N	2	*	*,2104,*
contig_2192	4240	37	N	N	2	*	*,2192,*
contig_1703	4239	8	N	N	1	*	*,1703,*
contig_2180	4238	4	N	N	1	*	*,2180,*
contig_1867	4234	25	N	N	2	*	*,1867,*
contig_38	4234	26	Y	Y	1	2	38
contig_1680	4233	10	N	N	2	*	*,1680,*
contig_1202	4226	9	N	N	1	*	*,1202,*
contig_71	4225	7	N	N	1	*	*,71,*
contig_1132	4224	6	N	N	1	*	*,1132,*
contig_1618	4221	9	N	N	1	*	*,1618,*
contig_1503	4220	5	N	N	1	*	*,1503,*
contig_1827	4219	6	N	N	1	*	*,1827,*
contig_328	4218	13	N	N	2	*	*,328,*
contig_571	4217	7	N	N	1	*	*,571,*
contig_1974	4215	12	N	N	2	*	*,1974,*
contig_1121	4214	21	N	N	3	*	*,1121,*
contig_1250	4212	12	N	N	3	*	*,1250,*
contig_2061	4205	6	N	N	1	*	*,2061,*
contig_1064	4204	12	N	N	2	*	*,1064,*
contig_1719	4204	9	N	N	1	*	*,1719,*
contig_997	4202	6	N	N	1	*	*,997,*
contig_680	4198	23	N	N	2	*	*,680,*
contig_2165	4182	5	N	N	1	*	*,2165,*
contig_1369	4175	18	N	N	3	*	*,1369,*
contig_615	4170	27	N	N	1	*	*,615,*
contig_2609	4168	25	N	N	3	*	*,2609,*
contig_305	4166	11	N	N	2	*	*,305,*
contig_1419	4165	6	N	N	1	*	*,1419,*
contig_2078	4161	5	N	N	1	*	*,2078,*
contig_208	4155	13	N	N	2	*	*,208,*
contig_1187	4154	21	N	N	3	*	*,1187,*
contig_762	4154	8	N	N	1	*	*,762,*
contig_1989	4150	10	N	N	2	*	*,1989,*
contig_1559	4148	8	N	N	2	*	*,1559,*
contig_1640	4148	8	N	N	2	*	*,1640,*
contig_2098	4145	7	N	N	1	*	*,2098,*
contig_1314	4142	9	N	N	1	*	*,1314,*
contig_2112	4140	8	N	N	2	*	*,2112,*
contig_1499	4131	6	N	N	1	*	*,1499,*
contig_845	4131	3	N	N	1	*	*,845,*
contig_2359	4129	5	N	N	1	*	*,2359,*
contig_968	4125	11	N	N	2	*	*,968,*
contig_1965	4124	8	N	N	1	*	*,1965,*
contig_290	4117	8	N	N	1	*	*,290,*
contig_156	4113	6	N	N	1	*	*,156,*
contig_2526	4113	16	N	N	1	*	*,2526,*
contig_1583	4111	10	N	N	2	*	*,1583,*
contig_2319	4109	8	N	N	1	*	*,2319,*
contig_2283	4106	27	N	N	3	*	*,2283,*
contig_1811	4092	8	N	N	1	*	*,1811,*
contig_786	4091	11	N	N	2	*	*,786,*
contig_1727	4088	9	N	N	2	*	*,1727,*
contig_972	4085	6	N	N	1	*	*,972,*
contig_1733	4077	4	N	N	1	*	*,1733,*
contig_2221	4074	7	N	N	1	*	*,2221,*
contig_1397	4071	3	N	N	1	*	*,1397,*
contig_1534	4068	5	N	N	1	*	*,1534,*
contig_1758	4062	35	N	N	3	*	*,1758,*
contig_69	4052	10	N	N	2	*	*,69,*
contig_2325	4050	5	N	N	1	*	*,2325,*
contig_1035	4044	7	N	N	1	*	*,1035,*
contig_383	4036	8	N	N	1	*	*,383,*
contig_2024	4035	20	N	N	2	*	*,2024,*
contig_1193	4034	4	N	N	1	*	*,1193,*
contig_831	4024	7	N	N	1	*	*,831,*
contig_974	4023	25	N	N	2	*	*,974,*
contig_2434	4019	28	N	N	2	*	*,2434,*
contig_2524	4018	8	N	N	1	*	*,2524,*
contig_1683	4017	9	N	N	2	*	*,1683,*
contig_1057	4014	6	N	N	1	*	*,1057,*
contig_1491	4014	6	N	N	1	*	*,1491,*
contig_439	4005	6	N	N	1	*	*,439,*
contig_1343	4002	5	N	N	1	*	*,1343,*
contig_761	4002	8	N	N	2	*	*,761,*
contig_1477	3998	9	N	N	2	*	*,1477,*
contig_363	3997	19	N	N	3	*	*,363,*
contig_951	3994	28	N	N	3	*	*,951,*
contig_2426	3979	11	N	N	2	*	*,2426,*
contig_1635	3978	8	N	N	2	*	*,1635,*
contig_1841	3974	9	N	N	1	*	*,1841,*
contig_544	3970	3	N	N	1	*	*,544,*
contig_1472	3969	12	N	N	3	*	*,1472,*
contig_695	3969	18	N	N	2	*	*,695,*
contig_1246	3965	11	N	N	2	*	*,1246,*
contig_90	3963	8	N	N	2	*	*,90,*
contig_379	3961	10	N	N	1	*	*,379,*
contig_2065	3959	6	N	N	1	*	*,2065,*
contig_1101	3957	9	N	N	1	*	*,1101,*
contig_1977	3956	7	N	N	1	*	*,1977,*
contig_969	3956	24	N	N	3	*	*,969,*
contig_990	3956	13	N	N	3	*	*,990,*
contig_1713	3951	9	N	N	2	*	*,1713,*
contig_561	3944	4	N	N	1	*	*,561,*
contig_499	3942	24	N	N	3	*	*,499,*
contig_2614	3941	8	N	N	2	*	*,2614,*
contig_1591	3940	9	N	N	1	*	*,1591,*
contig_257	3939	34	N	N	2	*	*,257,*
contig_2241	3938	8	N	N	1	*	*,2241,*
contig_601	3933	16	N	N	2	*	*,601,*
contig_315	3927	25	N	N	2	*	*,315,*
contig_1168	3924	9	N	N	2	*	*,1168,*
contig_253	3924	4	N	N	1	*	*,253,*
contig_453	3924	39	N	N	3	*	*,453,*
contig_641	3921	6	N	N	1	*	*,641,*
contig_2367	3915	6	N	N	1	*	*,2367,*
contig_1050	3914	7	N	N	1	*	*,1050,*
contig_925	3903	36	N	N	1	*	*,925,*
contig_2308	3901	10	N	N	2	*	*,2308,*
contig_57	3897	10	N	N	2	*	*,57,*
contig_1009	3896	23	N	N	1	*	*,1009,*
contig_76	3896	16	N	N	2	*	*,76,*
contig_1786	3895	8	N	N	1	*	*,1786,*
contig_537	3892	9	N	N	1	*	*,537,*
contig_670	3892	8	N	N	1	*	*,670,*
contig_33	3886	7	N	N	1	*	*,33,*
contig_2038	3885	8	N	N	2	*	*,2038,*
contig_1408	3880	10	N	N	1	*	*,1408,*
contig_1998	3878	19	N	N	2	*	*,1998,*
contig_43	3878	24	N	N	3	*	*,43,*
contig_787	3876	25	N	N	2	*	*,787,*
contig_1862	3875	10	N	N	2	*	*,1862,*
contig_1358	3874	6	N	N	1	*	*,1358,*
contig_730	3874	8	N	N	2	*	*,730,*
contig_1775	3873	17	N	N	2	*	*,1775,*
contig_1728	3870	8	N	N	1	*	*,1728,*
contig_1533	3866	5	N	N	1	*	*,1533,*
contig_171	3866	8	N	N	2	*	*,171,*
contig_803	3866	21	N	Y	1	180	*,803,*
contig_2183	3865	22	Y	Y	1	66	2183
contig_2400	3862	9	N	N	1	*	*,2400,*
contig_2021	3860	6	N	N	1	*	*,2021,*
contig_2407	3857	32	N	N	4	*	*,2407,*
contig_690	3857	8	N	N	2	*	*,690,*
contig_518	3854	6	N	N	1	*	*,518,*
contig_553	3851	9	N	N	2	*	*,553,*
contig_859	3849	4	N	N	1	*	*,859,*
contig_1391	3848	22	N	N	3	*	*,1391,*
contig_1884	3840	8	N	N	1	*	*,1884,*
contig_517	3838	8	N	N	1	*	*,517,*
contig_935	3836	6	N	N	1	*	*,935,*
contig_2323	3834	9	N	N	1	*	*,2323,*
contig_1371	3829	10	N	N	2	*	*,1371,*
contig_1019	3823	7	N	N	1	*	*,1019,*
contig_248	3816	14	N	N	2	*	*,248,*
contig_477	3815	8	N	N	2	*	*,477,*
contig_708	3813	17	N	N	3	*	*,708,*
contig_2102	3811	17	N	N	3	*	*,2102,*
contig_1217	3810	15	N	N	2	*	*,1217,*
contig_188	3805	32	Y	Y	1	156	188
contig_1969	3796	8	N	N	2	*	*,1969,*
contig_839	3796	8	N	N	2	*	*,839,*
contig_660	3791	31	N	N	2	*	*,660,*
contig_861	3789	10	N	N	1	*	*,861,*
contig_1537	3788	7	N	N	1	*	*,1537,*
contig_910	3788	7	N	N	1	*	*,910,*
contig_1791	3785	8	N	N	2	*	*,1791,*
contig_581	3785	5	N	N	1	*	*,581,*
contig_1179	3777	12	N	N	2	*	*,1179,*
contig_1656	3771	7	N	N	1	*	*,1656,*
contig_469	3768	17	N	N	3	*	*,469,*
contig_682	3757	12	N	N	3	*	*,682,*
contig_692	3757	5	N	N	1	*	*,692,*
contig_2315	3756	12	N	N	2	*	*,2315,*
contig_1815	3754	13	N	N	3	*	*,1815,*
contig_950	3752	20	N	N	5	*	*,950,*
contig_2311	3747	26	N	N	2	*	*,2311,*
contig_1302	3746	25	N	N	2	*	*,1302,*
contig_1633	3744	10	N	N	2	*	*,1633,*
contig_721	3744	5	N	N	1	*	*,721,*
contig_1099	3739	6	N	N	1	*	*,1099,*
contig_2616	3739	9	N	N	2	*	*,2616,*
contig_2514	3733	8	N	N	2	*	*,2514,*
contig_1614	3727	7	N	N	1	*	*,1614,*
contig_942	3723	13	N	N	1	*	*,942,*
contig_282	3720	12	N	N	3	*	*,282,*
contig_551	3719	5	N	N	1	*	*,551,*
contig_662	3713	8	N	N	1	*	*,662,*
contig_1449	3712	127	N	Y	2	202	*,1449,*
contig_1348	3708	9	N	N	1	*	*,1348,*
contig_901	3701	8	N	N	1	*	*,901,*
contig_1381	3700	7	N	N	1	*	*,1381,*
contig_2187	3699	4	N	N	1	*	*,2187,*
contig_254	3698	7	N	N	1	*	*,254,*
contig_623	3697	8	N	N	1	*	*,623,*
contig_779	3692	6	N	N	1	*	*,779,*
contig_1586	3691	30	N	N	2	*	*,1586,*
contig_620	3678	6	N	N	1	*	*,620,*
contig_1374	3677	14	N	N	3	*	*,1374,*
contig_555	3677	11	N	N	2	*	*,555,*
contig_2228	3676	31	N	N	3	*	*,2228,*
contig_1872	3673	16	N	N	3	*	*,1872,*
contig_1300	3668	20	N	N	4	*	*,1300,*
contig_1934	3666	6	N	N	1	*	*,1934,*
contig_105	3655	9	N	N	1	*	*,105,*
contig_2368	3655	12	N	N	3	*	*,2368,*
contig_691	3652	20	N	N	4	*	*,691,*
contig_1331	3650	6	N	N	1	*	*,1331,*
contig_35	3647	9	N	N	1	*	*,35,*
contig_467	3647	7	N	N	1	*	*,467,*
contig_1027	3642	4	N	N	1	*	*,1027,*
contig_114	3639	13	N	N	3	*	*,114,*
contig_2362	3638	20	N	N	1	*	*,2362,*
contig_389	3637	8	N	N	1	*	*,389,*
contig_853	3636	9	N	N	1	*	*,853,*
contig_186	3635	20	N	N	4	*	*,186,*
contig_2253	3635	6	N	N	1	*	*,2253,*
contig_500	3633	11	N	N	1	*	*,500,*
contig_2210	3632	7	N	N	1	*	*,2210,*
contig_2580	3631	11	N	N	1	*	*,2580,*
contig_2495	3622	10	N	N	1	*	*,2495,*
contig_805	3621	24	N	N	1	*	*,805,*
contig_456	3620	24	N	N	2	*	*,456,*
contig_897	3620	9	N	N	1	*	*,897,*
contig_673	3615	9	N	N	2	*	*,673,*
contig_686	3611	3	N	N	1	*	*,686,*
contig_1519	3608	5	N	N	1	*	*,1519,*
contig_816	3602	19	N	N	2	*	*,816,*
contig_2234	3592	8	N	N	2	*	*,2234,*
contig_911	3592	5	N	N	1	*	*,911,*
contig_442	3586	27	N	N	3	*	*,442,*
contig_2053	3583	10	N	N	2	*	*,2053,*
contig_994	3579	7	N	N	1	*	*,994,*
contig_1641	3578	10	N	N	2	*	*,1641,*
contig_204	3577	18	N	N	2	*	*,204,*
contig_457	3576	20	N	N	3	*	*,457,*
contig_1766	3572	13	N	N	2	*	*,1766,*
contig_1840	3567	11	N	N	2	*	*,1840,*
contig_1031	3566	19	N	N	1	*	*,1031,*
contig_1847	3554	8	N	N	1	*	*,1847,*
contig_1056	3551	14	N	N	3	*	*,1056,*
contig_1215	3551	10	N	N	2	*	*,1215,*
contig_2223	3549	8	N	N	2	*	*,2223,*
contig_609	3549	13	N	N	2	*	*,609,*
contig_1838	3548	14	N	N	3	*	*,1838,*
contig_2195	3548	21	N	N	3	*	*,2195,*
contig_1438	3543	5	N	N	1	*	*,1438,*
contig_1787	3541	11	N	N	2	*	*,1787,*
contig_1654	3537	6	N	N	1	*	*,1654,*
contig_1198	3532	7	N	N	1	*	*,1198,*
contig_921	3526	8	N	N	1	*	*,921,*
contig_1971	3522	6	N	N	1	*	*,1971,*
contig_381	3522	10	N	N	2	*	*,381,*
contig_299	3521	9	N	N	1	*	*,299,*
contig_1860	3516	18	N	N	3	*	*,1860,*
contig_1981	3514	4	N	N	1	*	*,1981,*
contig_1637	3513	8	N	N	2	*	*,1637,*
contig_1740	3512	4	N	N	1	*	*,1740,*
contig_738	3509	33	Y	Y	1	32	738
contig_1933	3501	14	N	N	2	*	*,1933,*
contig_2567	3495	9	N	N	2	*	*,2567,*
contig_418	3494	25	N	N	1	*	*,418,*
contig_1236	3491	8	N	N	2	*	*,1236,*
contig_2123	3491	8	N	N	1	*	*,2123,*
contig_37	3491	15	N	N	1	*	*,37,*
contig_2274	3489	11	N	N	1	*	*,2274,*
contig_1386	3482	5	N	N	1	*	*,1386,*
contig_1416	3482	11	N	N	2	*	*,1416,*
contig_1355	3480	20	N	N	5	*	*,1355,*
contig_743	3476	20	Y	Y	1	136	743
contig_1854	3474	6	N	N	1	*	*,1854,*
contig_1450	3470	21	N	Y	1	202	*,1450,*
contig_1681	3465	20	N	N	4	*	*,1681,*
contig_1329	3464	8	N	N	2	*	*,1329,*
contig_562	3463	6	N	N	1	*	*,562,*
contig_984	3462	24	N	N	3	*	*,984,*
contig_210	3461	9	N	N	1	*	*,210,*
contig_2044	3460	4	N	N	1	*	*,2044,*
contig_2321	3458	27	N	N	3	*	*,2321,*
contig_1466	3457	5	N	N	1	*	*,1466,*
contig_807	3457	8	N	N	1	*	*,807,*
contig_955	3456	7	N	N	1	*	*,955,*
contig_939	3452	34	N	N	2	*	*,939,*
contig_1360	3451	22	N	N	3	*	*,1360,*
contig_92	3448	30	N	N	2	*	*,92,*
contig_140	3438	13	N	N	3	*	*,140,*
contig_2288	3438	6	N	N	1	*	*,2288,*
contig_1928	3428	18	N	N	3	*	*,1928,*
contig_101	3427	17	N	N	4	*	*,101,*
contig_1170	3426	28	N	N	3	*	*,1170,*
contig_887	3426	8	N	N	1	*	*,887,*
contig_1938	3425	15	N	N	3	*	*,1938,*
contig_2047	3421	7	N	N	1	*	*,2047,*
contig_678	3419	6	N	N	1	*	*,678,*
contig_1540	3418	6	N	N	1	*	*,1540,*
contig_1213	3417	20	N	N	2	*	*,1213,*
contig_881	3417	4	N	N	1	*	*,881,*
contig_1778	3416	8	N	N	1	*	*,1778,*
contig_1835	3416	6	N	N	1	*	*,1835,*
contig_964	3416	7	N	N	1	*	*,964,*
contig_1412	3408	4	N	N	1	*	*,1412,*
contig_2252	3402	12	N	N	2	*	*,2252,*
contig_1776	3398	6	N	N	1	*	*,1776,*
contig_847	3394	11	N	N	2	*	*,847,*
contig_1822	3393	14	N	N	3	*	*,1822,*
contig_2600	3393	11	N	N	1	*	*,2600,*
contig_1005	3391	21	Y	Y	1	168	1005
contig_1514	3391	8	N	N	1	*	*,1514,*
contig_1820	3390	5	N	N	1	*	*,1820,*
contig_184	3390	19	N	N	3	*	*,184,*
contig_482	3390	5	N	N	1	*	*,482,*
contig_117	3388	11	N	N	2	*	*,117,*
contig_1052	3385	8	N	N	1	*	*,1052,*
contig_564	3374	26	N	N	3	*	*,564,*
contig_693	3373	7	N	N	1	*	*,693,*
contig_1801	3369	6	N	N	1	*	*,1801,*
contig_1520	3365	7	N	N	1	*	*,1520,*
contig_712	3356	9	N	N	2	*	*,712,*
contig_1597	3355	20	N	N	3	*	*,1597,*
contig_1149	3354	11	N	N	2	*	*,1149,*
contig_283	3354	4	N	N	1	*	*,283,*
contig_824	3354	8	N	N	2	*	*,824,*
contig_222	3350	18	N	N	3	*	*,222,*
contig_788	3349	6	N	N	1	*	*,788,*
contig_1995	3346	4	N	N	1	*	*,1995,*
contig_525	3346	6	N	N	1	*	*,525,*
contig_1598	3344	29	N	N	3	*	*,1598,*
contig_2217	3336	10	N	N	2	*	*,2217,*
contig_1756	3330	7	N	N	1	*	*,1756,*
contig_1894	3328	7	N	N	1	*	*,1894,*
contig_2626	3328	121	Y	Y	5	*	2626
contig_2344	3326	32	N	N	2	*	*,2344,*
contig_169	3325	35	N	N	2	*	*,169,*
contig_1059	3319	5	N	N	1	*	*,1059,*
contig_1729	3318	9	N	N	2	*	*,1729,*
contig_1575	3316	12	N	N	2	*	*,1575,*
contig_1251	3313	18	N	N	4	*	*,1251,*
contig_1552	3312	9	N	N	1	*	*,1552,*
contig_1219	3309	10	N	N	2	*	*,1219,*
contig_2201	3302	36	N	N	3	*	*,2201,*
contig_472	3295	16	N	N	1	*	*,472,*
contig_1895	3294	7	N	N	1	*	*,1895,*
contig_2060	3294	8	N	N	2	*	*,2060,*
contig_1783	3292	10	N	N	2	*	*,1783,*
contig_1887	3285	6	N	N	1	*	*,1887,*
contig_2116	3285	9	N	N	2	*	*,2116,*
contig_486	3284	20	N	N	2	*	*,486,*
contig_659	3282	22	N	N	2	*	*,659,*
contig_882	3281	4	N	N	1	*	*,882,*
contig_1103	3280	43	N	N	3	*	*,1103,*
contig_515	3277	7	N	N	1	*	*,515,*
contig_1992	3274	9	N	N	2	*	*,1992,*
contig_570	3274	6	N	N	1	*	*,570,*
contig_2458	3271	11	N	N	2	*	*,2458,*
contig_295	3271	19	N	N	3	*	*,295,*
contig_195	3270	6	N	N	1	*	*,195,*
contig_820	3268	6	N	N	1	*	*,820,*
contig_1711	3263	12	N	N	2	*	*,1711,*
contig_531	3263	8	N	N	2	*	*,531,*
contig_781	3262	15	N	N	1	*	*,781,*
contig_1942	3259	8	N	N	2	*	*,1942,*
contig_240	3259	7	N	N	1	*	*,240,*
contig_1983	3257	7	N	N	1	*	*,1983,*
contig_836	3257	6	N	N	1	*	*,836,*
contig_2101	3255	10	N	N	2	*	*,2101,*
contig_1664	3248	6	N	N	1	*	*,1664,*
contig_445	3247	6	N	N	1	*	*,445,*
contig_1579	3241	8	N	N	1	*	*,1579,*
contig_764	3239	5	N	N	1	*	*,764,*
contig_1069	3232	6	N	N	1	*	*,1069,*
contig_1742	3232	9	N	N	2	*	*,1742,*
contig_1385	3231	10	N	N	2	*	*,1385,*
contig_711	3231	9	N	N	2	*	*,711,*
contig_480	3229	33	N	N	2	*	*,480,*
contig_1226	3228	25	N	N	1	*	*,1226,*
contig_1434	3228	8	N	N	1	*	*,1434,*
contig_1772	3223	6	N	N	1	*	*,1772,*
contig_2069	3223	6	N	N	1	*	*,2069,*
contig_1782	3222	9	N	N	2	*	*,1782,*
contig_1237	3221	20	N	N	2	*	*,1237,*
contig_644	3219	9	N	N	2	*	*,644,*
contig_924	3219	8	N	N	1	*	*,924,*
contig_904	3217	9	N	N	2	*	*,904,*
contig_303	3209	8	N	N	1	*	*,303,*
contig_1110	3208	8	N	N	2	*	*,1110,*
contig_520	3207	4	N	N	1	*	*,520,*
contig_1910	3206	5	N	N	1	*	*,1910,*
contig_848	3204	9	N	N	2	*	*,848,*
contig_2063	3202	13	N	N	3	*	*,2063,*
contig_1388	3200	20	N	N	3	*	*,1388,*
contig_1525	3199	7	N	N	1	*	*,1525,*
contig_1668	3199	7	N	N	1	*	*,1668,*
contig_481	3197	21	N	N	3	*	*,481,*
contig_356	3196	4	N	N	1	*	*,356,*
contig_29	3195	10	N	N	2	*	*,29,*
contig_724	3192	6	N	N	1	*	*,724,*
contig_1277	3191	7	N	N	1	*	*,1277,*
contig_1117	3189	9	N	N	1	*	*,1117,*
contig_1915	3188	11	N	N	1	*	*,1915,*
contig_72	3188	7	N	N	1	*	*,72,*
contig_1184	3187	18	N	N	3	*	*,1184,*
contig_638	3185	9	N	N	1	*	*,638,*
contig_1961	3182	8	N	N	1	*	*,1961,*
contig_1610	3180	19	N	N	3	*	*,1610,*
contig_873	3178	4	N	N	1	*	*,873,*
contig_1916	3171	10	N	N	2	*	*,1916,*
contig_59	3171	8	N	N	2	*	*,59,*
contig_1905	3165	7	N	N	1	*	*,1905,*
contig_602	3156	9	N	N	1	*	*,602,*
contig_1361	3154	11	N	N	2	*	*,1361,*
contig_487	3153	5	N	N	1	*	*,487,*
contig_1041	3151	6	N	N	1	*	*,1041,*
contig_1211	3145	7	N	N	1	*	*,1211,*
contig_1014	3143	8	N	N	2	*	*,1014,*
contig_817	3141	3	N	N	1	*	*,817,*
contig_1102	3138	20	N	N	4	*	*,1102,*
contig_1824	3138	5	N	N	1	*	*,1824,*
contig_759	3136	3	N	N	1	*	*,759,*
contig_129	3135	7	N	N	1	*	*,129,*
contig_489	3135	36	Y	Y	1	142	489
contig_1190	3133	18	N	N	3	*	*,1190,*
contig_2076	3131	6	N	N	1	*	*,2076,*
contig_1195	3130	7	N	N	1	*	*,1195,*
contig_1160	3128	5	N	N	1	*	*,1160,*
contig_1948	3128	8	N	N	2	*	*,1948,*
contig_2099	3128	6	N	N	1	*	*,2099,*
contig_740	3126	123	N	Y	4	198	*,740,*
contig_1739	3125	8	N	N	2	*	*,1739,*
contig_1839	3124	3	N	N	1	*	*,1839,*
contig_1120	3123	34	N	N	4	*	*,1120,*
contig_292	3119	8	N	N	2	*	*,292,*
contig_1309	3117	7	N	N	1	*	*,1309,*
contig_716	3116	10	N	N	2	*	*,716,*
contig_1262	3113	4	N	N	1	*	*,1262,*
contig_2247	3113	21	N	N	5	*	*,2247,*
contig_70	3106	7	N	N	1	*	*,70,*
contig_852	3105	10	N	N	2	*	*,852,*
contig_2236	3104	29	N	N	3	*	*,2236,*
contig_1436	3103	15	N	N	3	*	*,1436,*
contig_728	3103	7	N	N	1	*	*,728,*
contig_447	3101	10	N	N	2	*	*,447,*
contig_2140	3100	3	N	N	1	*	*,2140,*
contig_1036	3098	7	N	N	1	*	*,1036,*
contig_2324	3098	8	N	N	2	*	*,2324,*
contig_1054	3095	5	N	N	1	*	*,1054,*
contig_1185	3094	11	N	N	2	*	*,1185,*
contig_301	3093	7	N	N	1	*	*,301,*
contig_622	3093	11	N	N	1	*	*,622,*
contig_1479	3086	7	N	N	1	*	*,1479,*
contig_1093	3083	10	N	N	2	*	*,1093,*
contig_2043	3083	7	N	N	1	*	*,2043,*
contig_435	3083	26	N	N	2	*	*,435,*
contig_830	3078	7	N	N	1	*	*,830,*
contig_2606	3076	8	N	N	2	*	*,2606,*
contig_229	3073	19	N	N	2	*	*,229,*
contig_699	3071	25	N	N	3	*	*,699,*
contig_706	3071	7	N	N	1	*	*,706,*
contig_1510	3068	18	N	N	4	*	*,1510,*
contig_1903	3066	8	N	N	2	*	*,1903,*
contig_1694	3065	13	N	N	3	*	*,1694,*
contig_1879	3064	6	N	N	1	*	*,1879,*
contig_286	3063	9	N	N	2	*	*,286,*
contig_213	3061	21	N	N	3	*	*,213,*
contig_1105	3059	11	N	N	2	*	*,1105,*
contig_142	3057	16	N	N	3	*	*,142,*
contig_1239	3056	7	N	N	1	*	*,1239,*
contig_1568	3052	7	N	N	1	*	*,1568,*
contig_2094	3051	9	N	N	1	*	*,2094,*
contig_2285	3050	7	N	N	1	*	*,2285,*
contig_2349	3049	11	N	N	2	*	*,2349,*
contig_1958	3048	17	N	N	2	*	*,1958,*
contig_2164	3048	9	N	N	1	*	*,2164,*
contig_1662	3045	9	N	N	2	*	*,1662,*
contig_2096	3045	5	N	N	1	*	*,2096,*
contig_94	3043	22	N	N	2	*	*,94,*
contig_2009	3038	16	N	N	2	*	*,2009,*
contig_326	3037	4	N	N	1	*	*,326,*
contig_953	3037	15	N	N	3	*	*,953,*
contig_2438	3035	32	N	N	2	*	*,2438,*
contig_1180	3032	7	N	N	1	*	*,1180,*
contig_2543	3032	18	N	N	2	*	*,2543,*
contig_1399	3030	5	N	N	1	*	*,1399,*
contig_2077	3029	5	N	N	1	*	*,2077,*
